episode,seed,dr_seed,noise_seed,git_hash,cell,success_at_default_tol,grasp,lift,termination,steps,place_err_mm,tcp_err_at_release_mm,scatter_mm,release_step,obj_settled,max_step_dist_mm,action_smoothing,control_hz,max_joint_vel,n_substeps,obs_latency_steps,max_episode_steps,solver_timestep,solver_iterations,solver_impratio,solver_solref_scale,collision_steps,safety_clamped,safety_vetoed,clamp_rate,obj_r,obj_th,obj_yaw,obj_half_w,obj_half_h,obj_mass,mu_obj,mu_table,tgt_r,tgt_th,kp_scale_mean,kv_scale_mean,frictionloss_scale_mean,reward
10,30010,30010,30010,6a22834,ckpt_sac_full_00869520,0,1,0,timeout,200,51.89096660331968,37.5397763988217,7.621070905748582,51,0,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,184,0,0.92,0.35433462226681217,-0.1872204239327,1.933099539691371,0.023640255387884796,0.03864155335461733,0.08065749099315048,1.6019791749414867,1.047005268024412,0.35054875299539345,0.6798983678541652,1.0907717557869567,1.046376375253371,0.999449079645053,42.30554933752197
11,30011,30011,30011,6a22834,ckpt_sac_full_00869520,1,1,0,success,136,25.53726430698456,81.98993735908938,70.64179245094874,43,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,116,0,0.8529411764705882,0.3253338139664903,-0.47747692351906956,-1.1775747172764555,0.027285777490229743,0.03400846877092341,0.05048626616933033,1.413854680635321,0.9817366565663526,0.3404874229874509,0.29551225920761043,0.9839955633319507,1.1353577839148377,1.0930832062350995,251.97549316060162
12,30012,30012,30012,6a22834,ckpt_sac_full_00869520,1,1,0,success,94,37.42842331619688,56.523565956576036,84.90000350190829,50,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,23,83,0,0.8829787234042553,0.35793653529620784,-0.2299907604238327,-1.8902900004247234,0.02298378545038329,0.036296972913467555,0.043598733716582426,0.9397939809069189,0.9091038567766242,0.34557053691799433,0.2766582014446109,1.039653535204743,1.0483208519171152,1.03965465502178,256.6759426667463
13,30013,30013,30013,6a22834,ckpt_sac_full_00869520,1,1,1,success,66,13.938931738763493,7.855951252205958,1.6262528706697315,61,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,55,0,0.8333333333333334,0.304900879985751,-0.37683371833030427,-2.4081375644067338,0.020928896693662737,0.03166586154385383,0.051059478404410816,1.0011147457359773,0.6851321580056657,0.3109598210393862,0.3928746700747351,1.0829082221496715,1.0025962338576575,0.881442088685968,282.85158696362
14,30014,30014,30014,6a22834,ckpt_sac_full_00869520,1,1,1,success,112,30.831471542300555,44.77628798680841,0.49929524958362087,109,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,89,0,0.7946428571428571,0.3834728583352324,-0.3363433872365509,-2.034519335574054,0.02326872444769587,0.03218785747646115,0.08183477193591995,1.7158836977091296,0.6107023951578425,0.3304672029879568,0.47460310138999434,1.0090299835520018,1.0749019914640308,1.1688116746947075,275.32646128308966
15,30015,30015,30015,6a22834,ckpt_sac_full_00869520,1,1,1,success,63,32.179861295784846,36.995353415477645,4.708605414233999,60,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,56,0,0.8888888888888888,0.3507987531122389,-0.4134885929917352,1.8903843587232085,0.024466330567026833,0.032860894164399225,0.03497890269429775,1.418006259871246,1.0965785885336694,0.35121105396300123,0.6321898634469603,1.0565058568210173,1.0133017887230193,1.0023779091903076,285.87963540865536
16,30016,30016,30016,6a22834,ckpt_sac_full_00869520,1,1,1,success,69,18.67048813566461,26.546112537099233,12.256775015154462,64,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,55,0,0.7971014492753623,0.36895236955523536,-0.33083932305839486,-0.66371758977697,0.023245631761559974,0.03153555311926235,0.09084911787951089,1.5881218941231512,0.9273771598678813,0.36832440733882127,0.4802786204020019,1.0933544471616403,0.974560357069197,1.025766010956104,286.0632615622934
17,30017,30017,30017,6a22834,ckpt_sac_full_00869520,1,1,1,success,77,40.256989526549496,30.365825923563445,8.565111702613944,65,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,64,0,0.8311688311688312,0.34161843761715455,-0.42804227696838015,0.47496315761776176,0.02371614927016052,0.03841741235264233,0.09259522790177246,1.9862884056957262,0.9566192958795213,0.38222490454041075,0.7236776501944333,0.9612367019466389,1.1211041502121508,1.076359860637775,286.12975992306957
18,30018,30018,30018,6a22834,ckpt_sac_full_00869520,1,1,1,success,70,20.252367396507736,12.82834409518774,5.441680002613621,65,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,57,0,0.8142857142857143,0.37834656525266563,-0.581315497296422,-1.0919334572817365,0.02214911993196861,0.03239666997583319,0.05765361780569946,1.8397163656326148,0.7324791491889044,0.3712108656250272,0.42104839237133596,1.031108664114701,1.015363765920426,1.0190851040149593,289.61709222928096
19,30019,30019,30019,6a22834,ckpt_sac_full_00869520,1,1,1,success,61,24.377135612038725,19.619481791134668,4.677957010821466,53,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,50,0,0.819672131147541,0.33848509271833094,-0.19769076729104018,2.8467040126147864,0.020985975843084554,0.03260527336295301,0.0395143606072498,1.5752774014426691,0.6021623113290425,0.3098388514181124,0.6323019429338234,1.057424014597174,1.0194344496215355,1.1805114417608105,281.05408567640836
20,30020,30020,30020,6a22834,ckpt_sac_full_00869520,1,1,1,success,62,35.30827393213951,32.212346069551856,6.043231864690912,59,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,50,0,0.8064516129032258,0.32961517187180794,-0.4040275934931569,-1.426065774132482,0.020672199488538098,0.030547356907474427,0.0635292104074974,1.708123532003611,1.2924327310784407,0.33679738308026064,0.3775742554981819,1.0723086824255108,0.9878948739613708,1.0712054515590428,284.2161375608843
21,30021,30021,30021,6a22834,ckpt_sac_full_00869520,1,1,1,success,64,37.27432912976372,24.068545739050652,2.0055688542803725,57,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,47,0,0.734375,0.32661643474595836,-0.23870512432265,-2.407290092628362,0.026778865494277576,0.036022315161634524,0.11610436140173523,0.9319605581879995,1.2143358915382518,0.3679716513190651,0.4324123414138295,1.054557094963403,1.021959061873035,0.9113362085309429,274.7578592441537
22,30022,30022,30022,6a22834,ckpt_sac_full_00869520,1,1,1,success,59,18.622920233497954,15.862618462713543,4.131998210586859,54,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,52,0,0.8813559322033898,0.34418657697597377,-0.2843796574399825,-2.1992354050049205,0.026922641879074703,0.034236357741943176,0.11790409660915885,1.3546491262311218,0.9705356315896958,0.3544688149148339,0.2830473920121235,1.0608989978936358,0.9780280049734879,1.1117834962834903,278.7032198010696
23,30023,30023,30023,6a22834,ckpt_sac_full_00869520,1,1,1,success,72,14.983220207063773,21.425611090940663,9.232814683146227,66,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,58,0,0.8055555555555556,0.37962371939066814,-0.5077776151201323,1.5024427798535651,0.022241508130571505,0.03700588901143153,0.10639550181403104,1.6294541754380338,0.7096075964572044,0.32800126846766936,0.6963266005486962,1.024518209767943,0.9902097389863574,1.0741484191653377,288.72431542173507
24,30024,30024,30024,6a22834,ckpt_sac_full_00869520,0,1,0,timeout,200,51.889050277612945,31.781927815917225,6.206170319510828,53,0,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,171,0,0.855,0.31701718677293816,-0.3455169205939075,2.267843515664219,0.022342058440947925,0.03894515754049887,0.07572768565145405,1.0165964174884583,1.2307591418191164,0.38040886591956646,0.46486632339819317,0.9491620165549873,0.9950662222736321,1.2282452385502736,8.546605084274203
25,30025,30025,30025,6a22834,ckpt_sac_full_00869520,1,1,1,success,56,28.506695905075937,20.656253849519683,4.326581911458614,51,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,38,0,0.6785714285714286,0.32134567249877805,-0.22433051177384422,3.1313609528431288,0.024054730252551882,0.038845120357388165,0.07867927526899669,1.5768227679869282,1.0333467168262385,0.372744337587982,0.2960085276967705,1.0431718506966143,1.0721826078004277,1.0089901576144347,280.2178698314628
26,30026,30026,30026,6a22834,ckpt_sac_full_00869520,1,1,1,success,68,27.74539775497451,22.0184474032858,2.327113616341971,62,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,57,0,0.8382352941176471,0.3099519822229771,-0.48772223107765333,-2.514210725910443,0.025963351379420043,0.037136820394997445,0.0626983997393282,0.810560438599687,1.0850490786886438,0.3538482840981379,0.6712161615313245,0.9495991902646415,1.0581046160879057,1.2443059369627814,287.2498422855388
27,30027,30027,30027,6a22834,ckpt_sac_full_00869520,1,1,1,success,68,36.4658090603046,30.74989950490501,15.024493367240211,57,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,53,0,0.7794117647058824,0.3179057698274225,-0.4687372248443553,-1.2580008096186106,0.02254415736470314,0.0399360534827981,0.11035257524108445,1.704973992159971,0.73908654198353,0.36292208611590204,0.5413496402006757,1.087156039106281,1.0284451964104013,1.0552805886165486,280.73497970135895
28,30028,30028,30028,6a22834,ckpt_sac_full_00869520,0,1,0,timeout,200,71.46262491952555,50.25001540251068,11.823396847174255,47,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,187,0,0.935,0.3426449467872615,-0.22208369884183576,-2.97473890628817,0.02152347789081758,0.03017878128348301,0.07508979485641742,0.8876509012852816,1.056742942418855,0.3784065976154669,0.2156702382895745,1.10722208198118,1.0113259176979716,1.0716627070892235,36.189886898867016
29,30029,30029,30029,6a22834,ckpt_sac_full_00869520,1,1,1,success,61,24.246417662806017,19.622572215580412,4.507511549993907,57,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,52,0,0.8524590163934426,0.345052860144334,-0.3429878582199052,2.7394703513963785,0.026183483283536944,0.030445733273975865,0.04113164542935267,1.8401877693420214,0.9070404429328143,0.30630645953188573,0.4677323249015436,1.0202403978399697,0.9937726842868144,1.1527196901675887,284.41820266629225
30,30030,30030,30030,6a22834,ckpt_sac_full_00869520,1,1,1,success,70,23.891222814562266,34.453014199652046,17.712227464030356,56,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,49,0,0.7,0.31424133555613487,-0.6186152747012474,-0.22745372456710067,0.025038843170151533,0.03272400495108448,0.03611508724753288,1.9611106005041061,1.2236441705727068,0.3727661625219509,0.5268969538338265,1.0375028316159687,1.0534039812115414,1.0506805074711882,282.63584314803006
31,30031,30031,30031,6a22834,ckpt_sac_full_00869520,0,1,0,timeout,200,295.7266968776249,nan,nan,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,187,0,0.935,0.3886783204097237,-0.5199534457895454,-3.088032693846051,0.023796057336702828,0.0401079783081198,0.06372577963116804,1.2494503628369478,1.0682455571265161,0.3401053502091004,0.25726495477433853,1.0159628643937209,1.0314678178826142,1.0661862412907503,19.94125510622597
32,30032,30032,30032,6a22834,ckpt_sac_full_00869520,1,1,1,success,69,32.248514940372054,35.509281434474794,6.458726740618704,64,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,52,0,0.7536231884057971,0.3109194219146833,-0.5098951110348116,1.3983970367872978,0.02252987783411197,0.03015587763546867,0.053792294806806654,0.9664196274935456,0.9440838954639138,0.3627523206545806,0.5354805235277551,1.1056325750385343,0.9736466761028192,0.9985571638151477,283.12090699623826
33,30033,30033,30033,6a22834,ckpt_sac_full_00869520,0,1,0,timeout,200,309.07357931967505,nan,nan,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,180,0,0.9,0.33675387667765466,-0.6068438957370691,-1.9723717017792413,0.027316237857846426,0.03171436758596529,0.04157607890502278,1.2214955310589148,0.907768281964596,0.3876745904265989,0.35586801524223305,0.9630347869641839,0.9853494233558404,1.1233499399727171,23.212310052352752
34,30034,30034,30034,6a22834,ckpt_sac_full_00869520,1,1,1,success,51,43.323880581510764,46.79339959159797,13.7753315759085,47,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,41,0,0.803921568627451,0.34324194759495535,-0.3806597009960882,-2.3430685617740865,0.025105715058555883,0.038641497083794864,0.09939093383762936,1.200936345496191,1.1067957661023167,0.36944543949467124,0.18575105516794757,1.0402444122764785,0.9410048441350941,0.9743613625572746,278.6714471385621
35,30035,30035,30035,6a22834,ckpt_sac_full_00869520,1,1,1,success,54,26.3342517966145,17.362422326288335,4.658265675631281,48,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,43,0,0.7962962962962963,0.33465849459653035,-0.28208836563186784,-1.8235472949120335,0.025553668180716665,0.03565467611479952,0.07153530729768007,1.5312907423048703,0.7661406230496715,0.31059395990078903,0.32187687167326967,1.0480106535525182,0.9319514005328734,0.9587237762900063,281.4933774500656
36,30036,30036,30036,6a22834,ckpt_sac_full_00869520,1,1,1,success,80,27.811881656984482,26.480718046789036,0.9286688031817145,77,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,61,0,0.7625,0.339697035922645,-0.5849942395647458,2.6540641562113185,0.025061487371497725,0.034427686701304895,0.04975979143277712,0.8725341274818453,0.7896571794940836,0.3887415609798907,0.6553859159862312,1.0245269789438916,0.959780072204811,1.2699163995058498,287.5485091418968
37,30037,30037,30037,6a22834,ckpt_sac_full_00869520,1,1,1,success,62,40.410461026212225,37.76371441388676,4.931993099208637,54,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,45,0,0.7258064516129032,0.33323244401903834,-0.44134733018359923,-1.8279151557001723,0.021032299662868837,0.03034188769640651,0.11027546262947634,1.1860915342176068,0.9912613478721426,0.3882335859022621,0.46494802811437536,1.0617511111681457,1.0053100422532864,1.306996522795235,285.2317928368927
38,30038,30038,30038,6a22834,ckpt_sac_full_00869520,0,1,1,timeout,200,43.34726823790488,64.60646330828199,0.0,200,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,184,0,0.92,0.38597109041153427,-0.20027048297937267,-0.6434354887304128,0.02305423274605303,0.03427041448579174,0.08433772499988537,1.2450207109224798,1.1529922982809997,0.36894788255818567,0.3123815475370987,1.0090916268554027,1.0736506506718126,0.9154334229225789,63.670251136034786
39,30039,30039,30039,6a22834,ckpt_sac_full_00869520,0,1,1,timeout,200,20.85459206242127,12.3147655413966,22.150377960631165,58,0,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,176,0,0.88,0.3741605329736079,-0.4893386541240778,1.8436856338628775,0.022974084509752402,0.031099714331381013,0.08236646601359315,1.660440573471595,1.2670189605170683,0.31633187764726856,0.5047497547957464,0.9855224128362828,1.075322061078603,0.9928325271943252,63.1467545895458
40,30040,30040,30040,6a22834,ckpt_sac_full_00869520,1,1,1,success,76,18.70493371458922,32.126813889417555,10.619669198957396,64,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,1,57,0,0.75,0.3422951649967247,-0.2181711461964002,-2.7196226329788504,0.02213186136269832,0.037938633242730786,0.10778293657856822,1.9155416432485752,1.2433706666595616,0.3679431032032473,0.5523409987032271,1.0127866518898645,0.9722517397624514,0.9854544051175886,280.37095717286815
41,30041,30041,30041,6a22834,ckpt_sac_full_00869520,1,1,1,success,67,17.02656634325107,13.0485472138115,8.207055213597068,61,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,53,0,0.7910447761194029,0.3484298572086885,-0.6787643698342627,-3.0679735294931803,0.02053961267453676,0.029872762569650997,0.04575287027072402,1.1694747251340913,1.0576521326493225,0.31435203827760094,0.21445668845045063,0.9030813147715865,1.027125032489245,1.2990985031925741,288.1983169889189
42,30042,30042,30042,6a22834,ckpt_sac_full_00869520,1,1,1,success,57,34.9962715961715,19.053234380886597,10.32685042286205,47,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,45,0,0.7894736842105263,0.33968182814766956,-0.32147598343396044,-2.4672467293715337,0.025755173985363457,0.03037943467219143,0.06821087233663131,1.5517809974391756,0.7478256601001967,0.311520033539127,0.27258496497150225,1.0017126878296592,1.0077107993977765,1.0072164474693184,282.6679152003501
43,30043,30043,30043,6a22834,ckpt_sac_full_00869520,1,1,1,success,85,14.599430848618653,30.66945003656545,12.431995836377478,69,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,66,0,0.7764705882352941,0.31757107718328936,-0.5360691538204865,1.801667047545143,0.02248633647414338,0.03525992218236197,0.06773690359362097,1.6743380742403162,1.1288271802945582,0.3390176039383866,0.48516648832797815,1.0202494131054938,0.9555517415956302,0.8677343696081287,284.9366465109877
44,30044,30044,30044,6a22834,ckpt_sac_full_00869520,1,1,1,success,63,35.88926814221251,32.96215480987704,4.564966789056692,56,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,47,0,0.746031746031746,0.38034561451662136,-0.28002734919538314,1.19996551760054,0.02443860211221316,0.031557487783260854,0.032042160176714636,1.3296805523888446,0.8249253427648057,0.3403515766866716,0.2974369098402631,1.0211399230559657,1.0208336347883131,1.1781046723758097,279.29616813183156
45,30045,30045,30045,6a22834,ckpt_sac_full_00869520,0,1,1,timeout,200,57.837422060050464,62.08282953697048,0.0,200,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,176,0,0.88,0.31465823955316213,-0.647639721661075,1.9995167559770133,0.02729828481372948,0.03078620478424611,0.05555055958815361,0.9634514839493432,0.6041370690005367,0.34359583544012934,0.7185457416757511,1.0202875713634103,1.0164527657022,0.9514229234593307,49.89209821264493
46,30046,30046,30046,6a22834,ckpt_sac_full_00869520,1,1,1,success,63,14.548565570099285,0.49841641022289407,7.318047887229746,54,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,53,0,0.8412698412698413,0.32886539774414136,-0.5786239025006599,-2.207188981144985,0.020863408670234514,0.03818127848877185,0.08533761239997172,1.9673479768194588,1.1552866869979816,0.3101904092688455,0.3813259582222941,1.0836969797354798,1.104035850593639,1.1849566572501127,285.937179569386
47,30047,30047,30047,6a22834,ckpt_sac_full_00869520,1,1,1,success,68,35.32797415872814,29.682368089653803,4.582307744849749,61,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,55,0,0.8088235294117647,0.36717118864671233,-0.6683674114589249,2.2055450398418532,0.02743598071151476,0.029976807288770342,0.07100197404567209,0.9393358098777334,0.6077341308173487,0.3338359817162212,0.2460580475705121,0.9752461298890486,1.0063213178850288,1.089185790441467,289.630478394398
48,30048,30048,30048,6a22834,ckpt_sac_full_00869520,1,1,1,success,63,23.888771911087925,18.86674158530884,1.136322887711917,60,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,44,0,0.6984126984126984,0.3789777878046751,-0.41447375534990255,-2.844637765895247,0.022174458252141198,0.03096594008888924,0.07090537246859721,1.8433842718961553,1.0520382748277335,0.32958550788057733,0.5111358819706284,0.9989856581895041,1.0448012537588263,1.0101180526826525,287.0656488926598
49,30049,30049,30049,6a22834,ckpt_sac_full_00869520,0,1,0,timeout,200,396.4623219449575,nan,nan,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,197,0,0.985,0.3762344113003583,-0.5963390149075111,1.2343465579023487,0.023048677286118806,0.03836944375301576,0.0897678142958662,1.1985391739680498,1.2594026798219873,0.3360966734110522,0.5700985527238807,1.0365002476077518,1.0429235320953898,1.0269488509835942,22.36968342661697
50,30050,30050,30050,6a22834,ckpt_sac_full_00869520,1,1,0,success,91,44.00796099188508,56.53582251249966,13.175723805873046,78,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,72,0,0.7912087912087912,0.37053384080847496,-0.32244990509653143,0.9408272122445336,0.027084366236205158,0.03917770166437711,0.061238704946775815,1.4049663215213595,0.655929892968088,0.36753053669730157,0.20413194551141473,1.0263857561270953,1.0168252011367702,0.8953586391034168,280.3165748432973
51,30051,30051,30051,6a22834,ckpt_sac_full_00869520,1,1,1,success,67,16.974178623284867,18.812796158962428,8.331393517425319,61,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,53,0,0.7910447761194029,0.3651051061984031,-0.3502794622818338,-1.3153410294230532,0.020768641440941538,0.03707245828601553,0.05733213854461277,1.2893346347518844,0.6486074764223512,0.31235585137116334,0.24841900977793627,1.0528142635396924,1.0070197991896965,1.054276121564828,284.12688337446997
52,30052,30052,30052,6a22834,ckpt_sac_full_00869520,1,1,1,success,62,43.88567418957739,34.68334472403748,3.3096417692009568,53,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,45,0,0.7258064516129032,0.30043050177427155,-0.25467865201247897,-1.453423047094418,0.02338473409695303,0.034891581411093865,0.04727373722491755,1.247633995168942,1.0165692646485187,0.31995111583340025,0.502575371660138,0.9787635841548792,0.977720550486706,0.9854405494261682,279.19947738122045
53,30053,30053,30053,6a22834,ckpt_sac_full_00869520,1,1,1,success,62,34.715927883565335,37.15333625817024,5.003357574138461,57,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,54,0,0.8709677419354839,0.3343061955787656,-0.3811641672125126,2.984872413392,0.027385982134786886,0.03159869594915854,0.0689892733665701,1.887048780919416,0.7834016580627762,0.31712065877658807,0.4789922390374747,0.962622857022363,1.0369652608860245,1.0969659797421292,286.71614152361747
54,30054,30054,30054,6a22834,ckpt_sac_full_00869520,0,1,0,unsafe,120,65.86980139617646,49.326787503003594,16.827950319168455,105,0,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,99,0,0.825,0.37398405251713757,-0.22426461317167745,-0.8385738444108459,0.02192431945006934,0.030147261078481105,0.09387479137970484,1.2267401020633986,1.0456031336141582,0.3158615456224106,0.22727779669397627,0.9440733508849447,1.0803779806266844,1.1034755504962153,23.381881481724662
